
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,
85.36,-0.17,-0.29,0.04,-0.24,-1.49,-0.24,-1.22,6.41,3.55,1008.61,-36.66,24.06,-14.82,103.72,109.08,-2.72,86.84,
85.36,-0.17,-0.29,0.04,-0.24,-1.49,-0.24,-1.19,6.41,3.53,1008.61,-36.66,24.06,-14.82,103.72,109.08,-2.72,86.84,
85.37,-0.17,-0.29,0.04,-0.24,-1.49,-0.24,-1.19,6.41,3.53,1008.61,-36.66,24.06,-14.82,102.75,108.97,-2.85,86.84,
85.37,-0.17,-0.29,0.04,-0.24,-1.49,-0.24,-1.17,6.42,3.51,1008.61,-36.66,24.06,-14.82,102.75,108.97,-2.85,86.84,
85.38,-0.17,-0.29,0.04,-0.24,-1.49,-0.24,-1.17,6.42,3.51,1008.61,-36.66,24.06,-14.82,101.85,108.69,-2.97,86.84,
85.38,-0.17,-0.29,0.04,-0.24,-1.49,-0.24,-1.15,6.44,3.46,1008.61,-36.66,24.06,-14.82,101.85,108.69,-2.97,86.84,
85.39,-0.17,-0.29,0.04,-0.24,-1.49,-0.24,-1.15,6.44,3.46,1008.61,-36.66,24.06,-14.82,101.16,108.16,-3.05,86.84,
85.39,-0.17,-0.29,0.04,-0.24,-1.49,-0.24,-1.13,6.46,3.37,1008.61,-36.66,24.06,-14.82,101.16,108.16,-3.05,86.84,
85.40,-0.17,-0.29,0.04,-0.24,-1.49,-0.24,-1.13,6.46,3.37,1008.61,-38.22,23.82,-11.70,101.16,108.16,-3.05,86.84,
85.40,-0.17,-0.29,0.04,1.48,-0.73,-0.15,-1.13,6.46,3.37,1008.61,-38.22,23.82,-11.70,101.16,108.16,-3.05,86.84,
85.41,-0.08,-0.42,-0.26,1.48,-0.73,-0.15,-1.13,6.46,3.37,1008.61,-38.22,23.82,-11.70,101.16,108.16,-3.05,86.84,
85.41,-0.08,-0.42,-0.26,1.48,-0.73,-0.15,-1.13,6.46,3.37,1008.61,-38.22,23.82,-11.70,100.61,107.47,-3.10,86.84,
85.41,-0.08,-0.42,-0.26,1.48,-0.73,-0.15,-0.32,5.25,0.40,1008.61,-38.22,23.82,-11.70,100.61,107.47,-3.10,86.84,
85.41,-0.08,-0.42,-0.26,1.48,-0.73,-0.15,-0.32,5.25,0.40,1008.61,-38.22,23.82,-11.70,100.18,106.62,-3.13,86.84,
85.41,-0.08,-0.42,-0.26,1.48,-0.73,-0.15,-0.31,5.29,0.26,1008.61,-38.22,23.82,-11.70,100.18,106.62,-3.13,86.84,
85.42,-0.08,-0.42,-0.26,1.48,-0.73,-0.15,-0.31,5.29,0.26,1008.61,-38.22,23.82,-11.70,99.80,105.63,-3.14,86.84,
85.42,-0.08,-0.42,-0.26,1.48,-0.73,-0.15,-0.31,5.34,0.09,1008.61,-38.22,23.82,-11.70,99.80,105.63,-3.14,86.84,
85.43,-0.08,-0.42,-0.26,1.48,-0.73,-0.15,-0.31,5.34,0.09,1008.61,-38.22,23.82,-11.70,99.47,104.53,-3.16,86.84,
85.43,-0.08,-0.42,-0.26,1.48,-0.73,-0.15,-0.30,5.39,-0.10,1008.61,-38.22,23.82,-11.70,99.47,104.53,-3.16,86.84,
85.44,-0.08,-0.42,-0.26,1.48,-0.73,-0.15,-0.30,5.39,-0.10,1008.61,-38.22,23.82,-11.70,99.07,103.67,-3.26,86.84,
85.44,-0.08,-0.42,-0.26,1.48,-0.73,-0.15,-0.28,5.42,-0.25,1008.61,-38.22,23.82,-11.70,99.07,103.67,-3.26,86.84,
85.45,-0.08,-0.42,-0.26,1.48,-0.73,-0.15,-0.28,5.42,-0.25,1008.61,-38.22,23.82,-11.70,98.99,102.99,-3.27,86.84,
85.45,-0.08,-0.42,-0.26,1.48,-0.73,-0.15,-0.28,5.45,-0.37,1008.61,-38.22,23.82,-11.70,98.99,102.99,-3.27,86.84,
85.46,-0.08,-2.09,-1.64,1.48,-0.73,-0.15,-0.28,5.45,-0.37,1008.61,-38.22,23.82,-11.70,98.99,102.99,-3.27,86.84,
85.46,-0.08,-2.09,-1.64,1.48,-0.73,-0.15,-0.28,5.45,-0.37,1008.61,-39.54,25.02,-14.34,98.99,102.99,-3.27,86.84,
85.47,-0.08,-2.09,-1.64,1.48,-0.73,-0.15,-0.28,5.45,-0.37,1008.61,-39.54,25.02,-14.34,98.99,102.99,-3.27,86.84,
85.47,-0.08,-2.09,-1.64,0.08,-0.64,-0.16,-0.28,5.45,-0.37,1008.61,-39.54,25.02,-14.34,98.99,102.99,-3.27,86.84,
85.47,-0.08,-2.09,-1.64,0.08,-0.64,-0.16,-0.28,5.45,-0.37,1008.61,-39.54,25.02,-14.34,99.01,102.61,-3.25,86.84,
85.47,-0.08,-2.09,-1.64,0.08,-0.64,-0.16,-0.28,-10.93,-14.05,1008.61,-39.54,25.02,-14.34,99.01,102.61,-3.25,86.84,
85.47,-0.08,-2.09,-1.64,0.08,-0.64,-0.16,-0.28,-10.93,-14.05,1008.61,-39.54,25.02,-14.34,98.75,102.92,-3.26,86.84,
85.47,-0.08,-2.09,-1.64,0.08,-0.64,-0.16,-0.28,-10.94,-13.99,1008.61,-39.54,25.02,-14.34,98.75,102.92,-3.26,86.84,
85.48,-0.08,-2.09,-1.64,0.08,-0.64,-0.16,-0.28,-10.94,-13.99,1008.61,-39.54,25.02,-14.34,98.50,103.19,-3.23,86.84,
85.48,-0.08,-2.09,-1.64,0.08,-0.64,-0.16,-0.29,-10.95,-13.94,1008.61,-39.54,25.02,-14.34,98.50,103.19,-3.23,86.84,
85.49,-0.08,-2.09,-1.64,0.08,-0.64,-0.16,-0.29,-10.95,-13.94,1008.61,-39.54,25.02,-14.34,98.58,103.97,-3.09,86.84,
85.49,-0.08,-2.09,-1.64,0.08,-0.64,-0.16,-0.32,-10.98,-13.80,1008.61,-39.54,25.02,-14.34,98.58,103.97,-3.09,86.84,
85.50,-0.08,-2.09,-1.64,0.08,-0.64,-0.16,-0.32,-10.98,-13.80,1008.61,-39.54,25.02,-14.34,99.01,104.94,-2.86,86.84,
85.50,-0.08,-2.09,-1.64,0.08,-0.64,-0.16,-0.36,-11.02,-13.63,1008.61,-39.54,25.02,-14.34,99.01,104.94,-2.86,86.84,
85.51,-0.08,-2.09,-1.64,0.08,-0.64,-0.16,-0.36,-11.02,-13.63,1008.61,-39.54,25.02,-14.34,99.37,105.95,-2.63,86.84,
85.52,-0.08,-2.09,-1.64,0.08,-0.64,-0.16,-0.40,-11.07,-13.46,1008.61,-39.54,25.02,-14.34,99.37,105.95,-2.63,86.84,
85.52,-0.08,-2.09,-1.64,0.08,-0.64,-0.16,-0.40,-11.07,-13.46,1008.61,-39.90,24.84,-14.58,99.37,105.95,-2.63,87.94,
85.53,-0.08,-2.09,-1.64,-1.69,-1.32,-0.56,-0.40,-11.07,-13.46,1008.61,-39.90,24.84,-14.58,99.37,105.95,-2.63,87.94,
85.53,0.02,-0.71,-0.48,-1.69,-1.32,-0.56,-0.40,-11.07,-13.46,1008.61,-39.90,24.84,-14.58,99.37,105.95,-2.63,87.94,
85.53,0.02,-0.71,-0.48,-1.69,-1.32,-0.56,-0.40,-11.07,-13.46,1008.61,-39.90,24.84,-14.58,99.24,106.92,-2.48,87.94,
85.53,0.02,-0.71,-0.48,-1.69,-1.32,-0.56,0.58,2.41,-1.89,1008.61,-39.90,24.84,-14.58,99.24,106.92,-2.48,87.94,
85.53,0.02,-0.71,-0.48,-1.69,-1.32,-0.56,0.58,2.41,-1.89,1008.61,-39.90,24.84,-14.58,98.72,108.01,-2.42,87.94,
85.53,0.02,-0.71,-0.48,-1.69,-1.32,-0.56,0.57,2.35,-1.71,1008.61,-39.90,24.84,-14.58,98.72,108.01,-2.42,87.94,
85.54,0.02,-0.71,-0.48,-1.69,-1.32,-0.56,0.57,2.35,-1.71,1008.61,-39.90,24.84,-14.58,98.25,109.18,-2.39,87.94,
85.54,0.02,-0.71,-0.48,-1.69,-1.32,-0.56,0.56,2.29,-1.52,1008.61,-39.90,24.84,-14.58,98.25,109.18,-2.39,87.94,
85.55,0.02,-0.71,-0.48,-1.69,-1.32,-0.56,0.56,2.29,-1.52,1008.61,-39.90,24.84,-14.58,98.06,110.28,-2.37,87.94,
85.55,0.02,-0.71,-0.48,-1.69,-1.32,-0.56,0.55,2.22,-1.34,1008.61,-39.90,24.84,-14.58,98.06,110.28,-2.37,87.94,
85.56,0.02,-0.71,-0.48,-1.69,-1.32,-0.56,0.55,2.22,-1.34,1008.65,-39.90,24.84,-14.58,98.06,110.28,-2.37,87.94,
85.56,0.02,-0.71,-0.48,-1.69,-1.32,-0.56,0.55,2.22,-1.34,1008.65,-39.90,24.84,-14.58,97.81,111.28,-2.46,87.94,
85.56,0.02,-0.71,-0.48,-1.69,-1.32,-0.56,0.56,2.16,-1.18,1008.65,-39.90,24.84,-14.58,97.81,111.28,-2.46,87.94,
85.57,0.02,-0.71,-0.48,-1.69,-1.32,-0.56,0.56,2.16,-1.18,1008.65,-39.90,24.84,-14.58,97.25,112.11,-2.69,87.94,
85.57,0.02,-0.71,-0.48,-1.69,-1.32,-0.56,0.60,2.11,-1.05,1008.65,-39.90,24.84,-14.58,97.25,112.11,-2.69,87.94,
85.58,0.04,-2.26,-0.16,-1.69,-1.32,-0.56,0.60,2.11,-1.05,1008.65,-39.90,24.84,-14.58,97.25,112.11,-2.69,87.94,
85.59,0.04,-2.26,-0.16,-1.69,-1.32,-0.56,0.60,2.11,-1.05,1008.65,-40.26,26.70,-8.82,97.25,112.11,-2.69,87.94,
85.59,0.04,-2.26,-0.16,-0.81,-0.71,0.40,0.60,2.11,-1.05,1008.65,-40.26,26.70,-8.82,97.25,112.11,-2.69,87.94,
85.59,0.04,-2.26,-0.16,-0.81,-0.71,0.40,0.60,2.11,-1.05,1008.65,-40.26,26.70,-8.82,96.24,112.75,-3.09,87.94,
85.59,0.04,-2.26,-0.16,-0.81,-0.71,0.40,0.86,-13.14,2.15,1008.65,-40.26,26.70,-8.82,96.24,112.75,-3.09,87.94,
85.59,0.04,-2.26,-0.16,-0.81,-0.71,0.40,0.86,-13.14,2.15,1008.65,-40.26,26.70,-8.82,95.26,113.29,-3.52,87.94,
85.59,0.04,-2.26,-0.16,-0.81,-0.71,0.40,0.93,-13.17,2.22,1008.65,-40.26,26.70,-8.82,95.26,113.29,-3.52,87.94,
85.60,0.04,-2.26,-0.16,-0.81,-0.71,0.40,0.93,-13.17,2.22,1008.65,-40.26,26.70,-8.82,96.64,113.71,-3.23,87.94,
85.60,0.04,-2.26,-0.16,-0.81,-0.71,0.40,0.88,-13.20,2.29,1008.65,-40.26,26.70,-8.82,96.64,113.71,-3.23,87.94,
85.61,0.04,-2.26,-0.16,-0.81,-0.71,0.40,0.88,-13.20,2.29,1008.65,-40.26,26.70,-8.82,97.82,113.75,-2.88,87.94,
85.61,0.04,-2.26,-0.16,-0.81,-0.71,0.40,0.82,-13.20,2.31,1008.65,-40.26,26.70,-8.82,97.82,113.75,-2.88,87.94,
85.62,0.04,-2.26,-0.16,-0.81,-0.71,0.40,0.82,-13.20,2.31,1008.65,-40.26,26.70,-8.82,98.89,113.07,-2.56,87.94,
85.62,0.04,-2.26,-0.16,-0.81,-0.71,0.40,0.77,-13.16,2.21,1008.65,-40.26,26.70,-8.82,98.89,113.07,-2.56,87.94,
85.63,0.04,-2.26,-0.16,-0.81,-0.71,0.40,0.77,-13.16,2.21,1008.65,-40.26,26.70,-8.82,99.86,111.89,-2.40,87.94,
85.63,0.04,-2.26,-0.16,-0.81,-0.71,0.40,0.75,-13.08,2.02,1008.65,-40.26,26.70,-8.82,99.86,111.89,-2.40,87.94,
85.64,-0.12,-0.82,0.03,-0.81,-0.71,0.40,0.75,-13.08,2.02,1008.65,-40.26,26.70,-8.82,99.86,111.89,-2.40,87.94,
85.64,-0.12,-0.82,0.03,-0.81,-0.71,0.40,0.75,-13.08,2.02,1008.65,-39.78,27.78,-6.78,99.86,111.89,-2.40,87.94,
85.65,-0.12,-0.82,0.03,1.80,0.10,0.28,0.75,-13.08,2.02,1008.65,-39.78,27.78,-6.78,99.86,111.89,-2.40,87.94,
85.65,-0.12,-0.82,0.03,1.80,0.10,0.28,0.75,-13.08,2.02,1008.65,-39.78,27.78,-6.78,99.38,110.73,-2.79,87.94,
85.65,-0.12,-0.82,0.03,1.80,0.10,0.28,-0.72,1.14,3.72,1008.65,-39.78,27.78,-6.78,99.38,110.73,-2.79,87.94,
85.65,-0.12,-0.82,0.03,1.80,0.10,0.28,-0.72,1.14,3.72,1008.65,-39.78,27.78,-6.78,98.59,109.41,-3.22,87.94,
85.65,-0.12,-0.82,0.03,1.80,0.10,0.28,-0.64,1.22,3.50,1008.65,-39.78,27.78,-6.78,98.59,109.41,-3.22,87.94,
85.66,-0.12,-0.82,0.03,1.80,0.10,0.28,-0.64,1.22,3.50,1008.77,-39.78,27.78,-6.78,98.59,109.41,-3.22,87.94,
85.66,-0.12,-0.82,0.03,1.80,0.10,0.28,-0.64,1.22,3.50,1008.77,-39.78,27.78,-6.78,98.58,107.91,-3.35,87.94,
85.66,-0.12,-0.82,0.03,1.80,0.10,0.28,-0.62,1.30,3.25,1008.77,-39.78,27.78,-6.78,98.58,107.91,-3.35,87.94,
85.67,-0.12,-0.82,0.03,1.80,0.10,0.28,-0.62,1.30,3.25,1008.77,-39.78,27.78,-6.78,100.05,105.95,-3.00,87.94,
85.67,-0.12,-0.82,0.03,1.80,0.10,0.28,-0.67,1.40,2.93,1008.77,-39.78,27.78,-6.78,100.05,105.95,-3.00,87.94,
85.68,-0.12,-0.82,0.03,1.80,0.10,0.28,-0.67,1.40,2.93,1008.77,-39.78,27.78,-6.78,102.57,103.73,-2.37,87.94,
85.68,-0.12,-0.82,0.03,1.80,0.10,0.28,-0.77,1.50,2.58,1008.77,-39.78,27.78,-6.78,102.57,103.73,-2.37,87.94,
85.69,-0.12,-0.82,0.03,1.80,0.10,0.28,-0.77,1.50,2.58,1008.77,-39.78,27.78,-6.78,104.50,101.79,-1.90,87.94,
85.69,-0.12,-0.82,0.03,1.80,0.10,0.28,-0.85,1.57,2.26,1008.77,-39.78,27.78,-6.78,104.50,101.79,-1.90,87.94,
85.70,-0.12,-0.82,0.03,1.80,0.10,0.28,-0.85,1.57,2.26,1008.77,-39.60,28.20,-12.54,104.50,101.79,-1.90,87.94,
85.71,-0.12,-0.82,0.03,1.97,-0.26,0.05,-0.85,1.57,2.26,1008.77,-39.60,28.20,-12.54,104.50,101.79,-1.90,87.94,
85.71,0.04,-1.02,-0.04,1.97,-0.26,0.05,-0.85,1.57,2.26,1008.77,-39.60,28.20,-12.54,104.50,101.79,-1.90,87.94,
85.71,0.04,-1.02,-0.04,1.97,-0.26,0.05,-0.85,1.57,2.26,1008.77,-39.60,28.20,-12.54,105.32,100.21,-1.69,87.94,
85.71,0.04,-1.02,-0.04,1.97,-0.26,0.05,0.68,-0.38,1.31,1008.77,-39.60,28.20,-12.54,105.32,100.21,-1.69,87.94,
85.71,0.04,-1.02,-0.04,1.97,-0.26,0.05,0.68,-0.38,1.31,1008.77,-39.60,28.20,-12.54,105.26,98.78,-1.66,87.94,
85.71,0.04,-1.02,-0.04,1.97,-0.26,0.05,0.68,-0.34,1.06,1008.77,-39.60,28.20,-12.54,105.26,98.78,-1.66,87.94,
85.72,0.04,-1.02,-0.04,1.97,-0.26,0.05,0.68,-0.34,1.06,1008.77,-39.60,28.20,-12.54,104.87,97.36,-1.72,87.94,
85.72,0.04,-1.02,-0.04,1.97,-0.26,0.05,0.69,-0.30,0.81,1008.77,-39.60,28.20,-12.54,104.87,97.36,-1.72,87.94,
85.73,0.04,-1.02,-0.04,1.97,-0.26,0.05,0.69,-0.30,0.81,1008.77,-39.60,28.20,-12.54,104.69,95.97,-1.80,87.94,
85.73,0.04,-1.02,-0.04,1.97,-0.26,0.05,0.70,-0.28,0.56,1008.77,-39.60,28.20,-12.54,104.69,95.97,-1.80,87.94,
85.74,0.04,-1.02,-0.04,1.97,-0.26,0.05,0.70,-0.28,0.56,1008.77,-39.60,28.20,-12.54,104.74,94.64,-1.94,87.94,
85.74,0.04,-1.02,-0.04,1.97,-0.26,0.05,0.73,-0.26,0.31,1008.77,-39.60,28.20,-12.54,104.74,94.64,-1.94,87.94,
85.75,0.04,-1.02,-0.04,1.97,-0.26,0.05,0.73,-0.26,0.31,1008.77,-39.60,28.20,-12.54,104.70,93.53,-2.25,87.94,
85.75,0.04,-1.02,-0.04,1.97,-0.26,0.05,0.78,-0.24,0.06,1008.77,-39.60,28.20,-12.54,104.70,93.53,-2.25,87.94,
85.76,0.04,-1.02,-0.04,1.97,-0.26,0.05,0.78,-0.24,0.06,1008.77,-38.22,27.36,-17.10,104.70,93.53,-2.25,87.94,
85.76,0.04,-1.02,-0.04,2.03,0.71,1.15,0.78,-0.24,0.06,1008.77,-38.22,27.36,-17.10,104.70,93.53,-2.25,87.94,
85.77,0.04,-1.02,-0.04,2.03,0.71,1.15,0.78,-0.24,0.06,1008.99,-38.22,27.36,-17.10,104.70,93.53,-2.25,87.94,
85.77,-0.09,-0.94,0.10,2.03,0.71,1.15,0.78,-0.24,0.06,1008.99,-38.22,27.36,-17.10,104.70,93.53,-2.25,87.94,
85.77,-0.09,-0.94,0.10,2.03,0.71,1.15,0.78,-0.24,0.06,1008.99,-38.22,27.36,-17.10,104.35,93.05,-2.76,87.94,
85.77,-0.09,-0.94,0.10,2.03,0.71,1.15,0.87,-0.24,-0.19,1008.99,-38.22,27.36,-17.10,104.35,93.05,-2.76,87.94,
85.77,-0.09,-0.94,0.10,2.03,0.71,1.15,0.87,-0.24,-0.19,1008.99,-38.22,27.36,-17.10,103.60,93.44,-3.43,87.94,
85.77,-0.09,-0.94,0.10,2.03,0.71,1.15,-0.29,0.60,1.04,1008.99,-38.22,27.36,-17.10,103.60,93.44,-3.43,87.94,
85.78,-0.09,-0.94,0.10,2.03,0.71,1.15,-0.29,0.60,1.04,1008.99,-38.22,27.36,-17.10,103.83,85.85,-4.04,87.94,
85.78,-0.09,-0.94,0.10,2.03,0.71,1.15,-0.19,0.60,0.87,1008.99,-38.22,27.36,-17.10,103.83,85.85,-4.04,87.94,
85.79,-0.09,-0.94,0.10,2.03,0.71,1.15,-0.19,0.60,0.87,1008.99,-38.22,27.36,-17.10,103.92,85.06,-4.58,87.94,
85.79,-0.09,-0.94,0.10,2.03,0.71,1.15,-0.10,0.59,0.71,1008.99,-38.22,27.36,-17.10,103.92,85.06,-4.58,87.94,
85.80,-0.09,-0.94,0.10,2.03,0.71,1.15,-0.10,0.59,0.71,1008.99,-38.22,27.36,-17.10,103.97,84.27,-5.04,87.94,
85.80,-0.09,-0.94,0.10,2.03,0.71,1.15,-0.02,0.57,0.56,1008.99,-38.22,27.36,-17.10,103.97,84.27,-5.04,87.94,
85.81,-0.09,-0.94,0.10,2.03,0.71,1.15,-0.02,0.57,0.56,1008.99,-38.22,27.36,-17.10,104.08,83.52,-5.43,87.94,
85.81,-0.09,-0.94,0.10,2.03,0.71,1.15,0.05,0.56,0.42,1008.99,-38.22,27.36,-17.10,104.08,83.52,-5.43,87.94,
85.82,-0.09,-0.94,0.10,2.03,0.71,1.15,0.05,0.56,0.42,1008.99,-36.42,27.48,-22.26,104.08,83.52,-5.43,89.86,
85.82,-0.09,-0.94,0.10,1.46,0.67,0.37,0.05,0.56,0.42,1008.99,-36.42,27.48,-22.26,104.08,83.52,-5.43,89.86,
85.83,-0.05,-1.01,-0.02,1.46,0.67,0.37,0.05,0.56,0.42,1008.99,-36.42,27.48,-22.26,104.08,83.52,-5.43,89.86,
85.83,-0.05,-1.01,-0.02,1.46,0.67,0.37,0.05,0.56,0.42,1008.99,-36.42,27.48,-22.26,104.31,82.81,-5.77,89.86,
85.83,-0.05,-1.01,-0.02,1.46,0.67,0.37,0.51,-0.17,-0.90,1008.99,-36.42,27.48,-22.26,104.31,82.81,-5.77,89.86,
85.83,-0.05,-1.01,-0.02,1.46,0.67,0.37,0.51,-0.17,-0.90,1008.99,-36.42,27.48,-22.26,104.59,82.14,-6.02,89.86,
85.83,-0.05,-1.01,-0.02,1.46,0.67,0.37,0.55,-0.19,-1.03,1008.99,-36.42,27.48,-22.26,104.59,82.14,-6.02,89.86,
85.84,-0.05,-1.01,-0.02,1.46,0.67,0.37,0.55,-0.19,-1.03,1008.99,-36.42,27.48,-22.26,104.86,81.50,-6.24,89.86,
85.84,-0.05,-1.01,-0.02,1.46,0.67,0.37,0.59,-0.20,-1.16,1008.99,-36.42,27.48,-22.26,104.86,81.50,-6.24,89.86,
85.85,-0.05,-1.01,-0.02,1.46,0.67,0.37,0.59,-0.20,-1.16,1008.99,-36.42,27.48,-22.26,105.22,80.89,-6.49,89.86,
85.86,-0.05,-1.01,-0.02,1.46,0.67,0.37,0.63,-0.22,-1.26,1008.99,-36.42,27.48,-22.26,105.22,80.89,-6.49,89.86,
85.86,-0.05,-1.01,-0.02,1.46,0.67,0.37,0.63,-0.22,-1.26,1008.80,-36.42,27.48,-22.26,105.22,80.89,-6.49,89.86,
85.86,-0.05,-1.01,-0.02,1.46,0.67,0.37,0.63,-0.22,-1.26,1008.80,-36.42,27.48,-22.26,105.59,80.32,-6.77,89.86,
85.86,-0.05,-1.01,-0.02,1.46,0.67,0.37,0.68,-0.24,-1.35,1008.80,-36.42,27.48,-22.26,105.59,80.32,-6.77,89.86,
85.87,-0.05,-1.01,-0.02,1.46,0.67,0.37,0.68,-0.24,-1.35,1008.80,-36.42,27.48,-22.26,105.92,79.77,-7.09,89.86,
85.87,-0.05,-1.01,-0.02,1.46,0.67,0.37,0.73,-0.25,-1.43,1008.80,-36.42,27.48,-22.26,105.92,79.77,-7.09,89.86,
85.88,0.07,-0.97,-0.04,1.46,0.67,0.37,0.73,-0.25,-1.43,1008.80,-36.42,27.48,-22.26,105.92,79.77,-7.09,89.86,
85.88,0.07,-0.97,-0.04,1.46,0.67,0.37,0.73,-0.25,-1.43,1008.80,-33.84,27.60,-26.28,105.92,79.77,-7.09,89.86,
85.89,0.07,-0.97,-0.04,1.19,1.09,0.54,0.73,-0.25,-1.43,1008.80,-33.84,27.60,-26.28,105.92,79.77,-7.09,89.86,
85.89,0.07,-0.97,-0.04,1.19,1.09,0.54,0.73,-0.25,-1.43,1008.80,-33.84,27.60,-26.28,106.23,79.26,-7.42,89.86,
85.89,0.07,-0.97,-0.04,1.19,1.09,0.54,1.96,0.11,-1.72,1008.80,-33.84,27.60,-26.28,106.23,79.26,-7.42,89.86,
85.89,0.07,-0.97,-0.04,1.19,1.09,0.54,1.96,0.11,-1.72,1008.80,-33.84,27.60,-26.28,106.55,78.80,-7.72,89.86,
85.89,0.07,-0.97,-0.04,1.19,1.09,0.54,2.01,0.09,-1.78,1008.80,-33.84,27.60,-26.28,106.55,78.80,-7.72,89.86,
85.90,0.07,-0.97,-0.04,1.19,1.09,0.54,2.01,0.09,-1.78,1008.80,-33.84,27.60,-26.28,106.91,78.37,-7.96,89.86,
85.90,0.07,-0.97,-0.04,1.19,1.09,0.54,2.04,0.08,-1.84,1008.80,-33.84,27.60,-26.28,106.91,78.37,-7.96,89.86,
85.91,0.07,-0.97,-0.04,1.19,1.09,0.54,2.04,0.08,-1.84,1008.80,-33.84,27.60,-26.28,107.31,77.92,-8.16,89.86,
85.91,0.07,-0.97,-0.04,1.19,1.09,0.54,2.08,0.06,-1.91,1008.80,-33.84,27.60,-26.28,107.31,77.92,-8.16,89.86,
85.92,0.07,-0.97,-0.04,1.19,1.09,0.54,2.08,0.06,-1.91,1008.80,-33.84,27.60,-26.28,107.69,77.45,-8.33,89.86,
85.92,0.07,-0.97,-0.04,1.19,1.09,0.54,2.10,0.04,-2.00,1008.80,-33.84,27.60,-26.28,107.69,77.45,-8.33,89.86,
85.93,0.07,-0.97,-0.04,1.19,1.09,0.54,2.10,0.04,-2.00,1008.80,-33.84,27.60,-26.28,108.02,76.93,-8.49,89.86,
85.93,0.07,-0.97,-0.04,1.19,1.09,0.54,2.13,0.02,-2.09,1008.80,-33.84,27.60,-26.28,108.02,76.93,-8.49,89.86,
85.94,-0.01,-0.84,0.13,1.19,1.09,0.54,2.13,0.02,-2.09,1008.80,-33.84,27.60,-26.28,108.02,76.93,-8.49,89.86,
85.95,-0.01,-0.84,0.13,1.19,1.09,0.54,2.13,0.02,-2.09,1008.80,-31.08,26.28,-30.18,108.02,76.93,-8.49,89.86,
85.95,-0.01,-0.84,0.13,1.56,0.48,0.49,2.13,0.02,-2.09,1008.80,-31.08,26.28,-30.18,108.02,76.93,-8.49,89.86,
85.95,-0.01,-0.84,0.13,1.56,0.48,0.49,2.13,0.02,-2.09,1008.80,-31.08,26.28,-30.18,108.31,76.37,-8.65,89.86,
85.95,-0.01,-0.84,0.13,1.56,0.48,0.49,1.32,1.26,-0.50,1008.80,-31.08,26.28,-30.18,108.31,76.37,-8.65,89.86,
85.95,-0.01,-0.84,0.13,1.56,0.48,0.49,1.32,1.26,-0.50,1008.80,-31.08,26.28,-30.18,108.52,75.73,-8.83,89.86,
85.96,-0.01,-0.84,0.13,1.56,0.48,0.49,1.34,1.23,-0.62,1008.80,-31.08,26.28,-30.18,108.52,75.73,-8.83,89.86,
85.96,-0.01,-0.84,0.13,1.56,0.48,0.49,1.34,1.23,-0.62,1008.80,-31.08,26.28,-30.18,108.66,75.05,-9.04,89.86,
85.96,-0.01,-0.84,0.13,1.56,0.48,0.49,1.37,1.20,-0.74,1008.80,-31.08,26.28,-30.18,108.66,75.05,-9.04,89.86,
85.96,-0.01,-0.84,0.13,1.56,0.48,0.49,1.37,1.20,-0.74,1008.67,-31.08,26.28,-30.18,108.66,75.05,-9.04,89.86,
85.97,-0.01,-0.84,0.13,1.56,0.48,0.49,1.37,1.20,-0.74,1008.67,-31.08,26.28,-30.18,108.73,74.33,-9.27,89.86,
85.97,-0.01,-0.84,0.13,1.56,0.48,0.49,1.41,1.17,-0.86,1008.67,-31.08,26.28,-30.18,108.73,74.33,-9.27,89.86,
85.98,-0.01,-0.84,0.13,1.56,0.48,0.49,1.41,1.17,-0.86,1008.67,-31.08,26.28,-30.18,108.72,73.56,-9.54,89.86,
85.98,-0.01,-0.84,0.13,1.56,0.48,0.49,1.45,1.13,-0.98,1008.67,-31.08,26.28,-30.18,108.72,73.56,-9.54,89.86,
85.99,-0.01,-0.84,0.13,1.56,0.48,0.49,1.45,1.13,-0.98,1008.67,-31.08,26.28,-30.18,108.71,72.78,-9.85,89.86,
85.99,-0.01,-0.84,0.13,1.56,0.48,0.49,1.49,1.09,-1.11,1008.67,-31.08,26.28,-30.18,108.71,72.78,-9.85,89.86,
86.00,-0.01,-0.84,0.13,1.56,0.48,0.49,1.49,1.09,-1.11,1008.67,-29.34,24.12,-33.48,108.71,72.78,-9.85,89.86,
86.01,-0.01,-0.84,0.13,1.88,0.47,0.61,1.49,1.09,-1.11,1008.67,-29.34,24.12,-33.48,108.71,72.78,-9.85,89.86,
86.01,-0.12,-1.04,-0.40,1.88,0.47,0.61,1.49,1.09,-1.11,1008.67,-29.34,24.12,-33.48,108.71,72.78,-9.85,89.86,
86.01,-0.12,-1.04,-0.40,1.88,0.47,0.61,1.49,1.09,-1.11,1008.67,-29.34,24.12,-33.48,108.73,72.03,-10.18,89.86,
86.01,-0.12,-1.04,-0.40,1.88,0.47,0.61,1.54,1.05,-1.23,1008.67,-29.34,24.12,-33.48,108.73,72.03,-10.18,89.86,
86.01,-0.12,-1.04,-0.40,1.88,0.47,0.61,1.54,1.05,-1.23,1008.67,-29.34,24.12,-33.48,108.80,71.37,-10.50,89.86,
